impcParameterOrigId,name,description,parameterId
31949, Number of animals in cage, number_of_animals, IMPC_CSD_083_001
31950, Number of days since cage changed, , IMPC_CSD_084_001
31951, Images, , IMPC_CSD_085_001
31952, Size of squares in arena, , IMPC_CSD_086_001
31953, Comments (in English), General comments in English, IMPC_CSD_087_001
31954, Forepaw - size, forepaw_size, IMPC_CSD_040_002
31955, Hindpaw - size, hindpaw_size, IMPC_CSD_041_002
31956, Forepaw - shape, forepaw_shape, IMPC_CSD_042_002
31957, Hindpaw - shape, hindpaw_shape, IMPC_CSD_043_002
31958, Forelimb digit - number, forelimb_digit_number, IMPC_CSD_044_002
31959, Hindlimb digit - number, hindlimb_digit_number, IMPC_CSD_045_002
31960, Forelimb digit - shape, forelimb_digit_shape, IMPC_CSD_048_002
31961, Hindlimb digit - shape, hindlimb_digit_shape, IMPC_CSD_049_002
31962, Forelimb nail - number, forelimb_nail_number, IMPC_CSD_050_002
31963, Hindlimb nail - number, hindlimb_nail_number, IMPC_CSD_051_002
31964, Hindlimb nail - length, hindlimb_nail_length, IMPC_CSD_053_002
31965, Forelimb nail - length, forelimb_nail_length, IMPC_CSD_052_002
31966, Forelimb nail - shape, forelimb_nail_shape, IMPC_CSD_054_002
31967, Hindlimb nail - shape, hindlimb_nail_shape, IMPC_CSD_055_002
40745, Embryo reconstruction, , IMPC_EMO_001_001
40746, Experimenter ID, NA, IMPC_EMO_002_001
40747, Equipment ID, NA, IMPC_EMO_003_001
40748, Equipment Manufacturer, NA, IMPC_EMO_004_001
40749, Equipment Model, NA, IMPC_EMO_005_001
40750, Equipment Version, NA, IMPC_EMO_006_001
40751, Image Pixel Size, NA, IMPC_EMO_007_001
40752, E14.5-E15.5 MicroCT Preparation protocol, , IMPC_EMO_008_001
40753, Object to Source, NA, IMPC_EMO_009_001
40754, Camera to Source, NA, IMPC_EMO_010_001
40755, Date equipment last calibrated, NA, IMPC_EMO_011_001
40756, Date of Sacrifice, NA, IMPC_EMO_012_001
40757, Date Preparation Finished, NA, IMPC_EMO_013_001
40758, Date of Scan, NA, IMPC_EMO_014_001
40759, Source Voltage, NA, IMPC_EMO_015_001
40760, Source Current, NA, IMPC_EMO_016_001
40761, Screenshots, , IMPC_EMO_017_001
67929, Spleen weight, , IMPC_IMM_001_002
67930, Live leukocytes (Panel A) -  % of total events, , IMPC_IMM_002_002
67931, T cells (Panel A) - % of live leukocytes (Panel A), , IMPC_IMM_003_002
67932, NKT cells (panel A) - % of live leukocytes (Panel A), , IMPC_IMM_004_002
67933, NK cells (Panel A) - % of live leukocytes (Panel A), , IMPC_IMM_005_002
67934, CD4 T cells - % of live leukocytes (Panel A), , IMPC_IMM_007_002
67935, CD8+ T cells - % of live leukocytes (Panel A), , IMPC_IMM_008_002
67936, CD4+ NKT cells - % of live leukocytes (Panel A), , IMPC_IMM_011_002
67937, CD4- NKT cells - % of live leukocytes (Panel A), , IMPC_IMM_013_002
67938, Treg cells - % of live leukocytes (Panel A), , IMPC_IMM_014_002
67939, CD4+ T helper cells - % of live leukocytes (Panel A), , IMPC_IMM_015_002
67940, Total events (Panel A), , IMPC_IMM_026_002
67941, Total events (Panel B), , IMPC_IMM_027_002
67942, Effector CD4+ T helper cells - % of live leukocytes (Panel A), , IMPC_IMM_028_002
67943, Resting CD4+ T helper cells - % of live leukocytes (Panel A), , IMPC_IMM_029_002
67944, Effector CD8+ T cells - % of live leukocytes (Panel A), , IMPC_IMM_032_002
67945, NaÃÂ¯ve CD8+ T cells - % of live leukocytes (Panel A), , IMPC_IMM_033_002
67946, Resting CD8+ T cells - % of live leukocytes (Panel A), , IMPC_IMM_034_002
67947, Effector CD4+ NKT cells - % of live leukocytes (Panel A), , IMPC_IMM_040_002
67948, Resting CD4+ NKT cells - % of live leukocytes (Panel A), , IMPC_IMM_041_002
67949, Effector CD4- NKT cells - % of live leukocytes (Panel A), , IMPC_IMM_046_002
67950, Resting CD4- NKT cells - % of live leukocytes (Panel A), , IMPC_IMM_047_002
67951, Live leukocytes (Panel B) -  % of total events (Panel B), , IMPC_IMM_049_002
67952, Granulocytes - % of live leukocytes (Panel B), , IMPC_IMM_050_002
67953, Monocytes - % of live leukocytes (Panel B), , IMPC_IMM_051_002
67954, Eosinophils - % of live leukocytes (Panel B), , IMPC_IMM_052_002
67955, NK cells (Panel B) - % of live leukocytes (Panel B), , IMPC_IMM_053_002
67956, Ly6C+ CD11b- NK cells - % of live leukocytes (Panel B), , IMPC_IMM_054_002
67957, Ly6C+ CD11b+ NK cells - % of live leukocytes (Panel B), , IMPC_IMM_055_002
67958, CD11b- NK cells - % of live leukocytes (Panel B), , IMPC_IMM_056_002
67959, CD11b+ NK cells - % of live leukocytes (Panel B), , IMPC_IMM_057_002
67960, NKT cells (panel B) - % of live leukocytes (Panel B), , IMPC_IMM_058_002
67961, Ly6C+ NKT cells - % of live leukocytes (Panel B), , IMPC_IMM_059_002
67962, T cells (panel B) - % of live leukocytes (Panel B), , IMPC_IMM_061_002
67963, B cells - % of live leukocytes (Panel B), , IMPC_IMM_063_002
67964, Follicular B cells  - % of B cells (Panel B), , IMPC_IMM_067_002
67965, Marginal zone B cells  - % of B cells (Panel B), , IMPC_IMM_071_002
67966, Conventional DC - % of live leukocytes (Panel B), , IMPC_IMM_072_002
67967, Plasmacytoid DC- % of live leukocytes (Panel B), , IMPC_IMM_074_002
67968, Macrophages- % of live leukocytes (Panel B), , IMPC_IMM_075_002
67969, Equipment name, , IMPC_IMM_077_002
67970, Equipment manufacturer, , IMPC_IMM_078_002
67971, Equipment model, , IMPC_IMM_079_002
67972, CS&T Bead lot, , IMPC_IMM_080_002
67973, Anesthesia, , IMPC_IMM_081_002
67974, Cell digestion, , IMPC_IMM_082_002
67975, Cell digestion agent, , IMPC_IMM_083_002
67976, Cell digestion agent manufacturer, , IMPC_IMM_084_002
67977, Cell digestion agent catalog number, , IMPC_IMM_085_002
67978, Cell counting performed, , IMPC_IMM_086_002
67979, Cell counting equipment manufacturer, , IMPC_IMM_087_002
67980, Cell counting equipment model, , IMPC_IMM_088_002
67981, Cell counting equipment name, , IMPC_IMM_089_002
67982, Cell lysis buffer manufacturer, , IMPC_IMM_090_002
67983, Cell lysis buffer catalog number, , IMPC_IMM_091_002
67984, Date and time of sacrifice, , IMPC_IMM_092_002
67985, Date and time of sample preparation, , IMPC_IMM_093_002
67986, Sample storage temperature until analysis (in Celsius), , IMPC_IMM_094_002
67987, FCS repository reference (URL/ID), , IMPC_IMM_095_002
67988, Balanced salt solution type, , IMPC_IMM_096_002
67989, Balanced salt solution manufacturer, , IMPC_IMM_097_002
67990, Balanced salt solution catalog number, , IMPC_IMM_098_002
67991, RPMI manufacturer, , IMPC_IMM_099_002
67992, RPMI catalog number, , IMPC_IMM_100_002
67993, DNAse I manufacturer, , IMPC_IMM_101_002
67994, DNAse I catalog number, , IMPC_IMM_102_002
67995, Dead cell exclusion dye, , IMPC_IMM_103_002
67996, Dead cell exclusion dye manufacturer, , IMPC_IMM_104_002
67997, Dead cell exclusion dye catalog number, , IMPC_IMM_105_002
67998, Cell digestion temperature (in Celsius), , IMPC_IMM_106_002
67999, Panel A FCS file(s), , IMPC_IMM_107_002
68000, Panel B FCS file(s), , IMPC_IMM_108_002
68001, Automated analysis, , IMPC_IMM_109_002
68002, Collection buffer manufacturer, , IMPC_IMM_110_002
68003, Collection buffer catalog number number, , IMPC_IMM_111_002
68004, FACS buffer manufacturer, , IMPC_IMM_112_002
68005, FACS buffer catalog number, , IMPC_IMM_113_002
68006, Enzyme buffer manufacturer, , IMPC_IMM_114_002
68007, Enzyme buffer catalog number, , IMPC_IMM_115_002
68008, Total spleen leukocyte count, , IMPC_IMM_116_001
68009, Clog- events (Panel A), , IMPC_IMM_117_001
68010, FSC/SSC Singlets (Panel A), , IMPC_IMM_118_001
68011, Effector NK cells - % of live leukocytes (Panel A), , IMPC_IMM_119_001
68012, Effector Treg cells - % of live leukocytes (Panel A), , IMPC_IMM_120_001
68013, Effector γδ T cells - % of live leukocytes (Panel A), , IMPC_IMM_121_001
68014, Klrg1+ CD4- NKT cells - % of live leukocytes (Panel A), , IMPC_IMM_122_001
68015, Klrg1+ CD4+ NKT cells - % of live leukocytes (Panel A), , IMPC_IMM_123_001
68016, Klrg1+ CD4+ T helper cells - % of live leukocytes (Panel A), , IMPC_IMM_124_001
68017, Klrg1+ CD8 T cells - % of live leukocytes (Panel A), , IMPC_IMM_125_001
68018, Klrg1+ NK cells - % of live leukocytes (Panel A), , IMPC_IMM_126_001
68019, Klrg1+ Treg cells - % of live leukocytes (Panel A), , IMPC_IMM_127_001
68020, Klrg1+ γδ T cells - % of live leukocytes (Panel A), , IMPC_IMM_128_001
68021, Resting NK cells - % of live leukocytes (Panel A), , IMPC_IMM_129_001
68022, Resting Treg cells - % of live leukocytes (Panel A), , IMPC_IMM_130_001
68023, Resting γδ T cells - % of live leukocytes (Panel A), , IMPC_IMM_131_001
68024, αβ T cells - % of live leukocytes (Panel A), , IMPC_IMM_132_001
68025, γδ T cells - % of live leukocytes (Panel A), , IMPC_IMM_133_001
68026, CD4- NKT cells - % of NKT cells (Panel A), , IMPC_IMM_134_001
68027, CD4+ NKT cells - % of NKT cells (Panel A), , IMPC_IMM_135_001
68028, CD4+ T cells - % of T cells, , IMPC_IMM_136_001
68029, CD4+ T helper cells - % of CD4 T cells, , IMPC_IMM_137_001
68030, CD8+ T cells - % of T cells, , IMPC_IMM_138_001
68031, Effector CD4- NKT cells  - % of CD4- NKT cells, , IMPC_IMM_139_001
68032, Effector CD4+ NKT cells  - % of CD4+ NKT cells, , IMPC_IMM_140_001
68033, Effector CD4+ T helper cells - % of CD4+ T helper cells, , IMPC_IMM_141_001
68034, Effector CD8+ T cells - % of CD8+ T cells, , IMPC_IMM_142_001
68035, Effector NK cells - % of NK cells (Panel A), , IMPC_IMM_143_001
68036, Effector Treg cells - % of Treg cells, , IMPC_IMM_144_001
68037, Effector γδ T cells - % of γδ T cells, , IMPC_IMM_145_001
68038, Klrg1+ CD4- NKT cells  - % of CD4- NKT cells, , IMPC_IMM_146_001
68039, Klrg1+ CD4+ NKT cells  - % of CD4+ NKT cells, , IMPC_IMM_147_001
68040, Klrg1+ CD4+ T helper cells  - % of CD4+ T helper cells, , IMPC_IMM_148_001
68041, Klrg1+ CD8 T cells - % of CD8+ T cells, , IMPC_IMM_149_001
68042, Klrg1+ NK cells - % of NK cells (Panel A), , IMPC_IMM_150_001
68043, Klrg1+ Treg cells - % of Treg cells, , IMPC_IMM_151_001
68044, Klrg1+ γδ T cells - % of γδ T cells, , IMPC_IMM_152_001
68045, Naïve CD8+ T cells - % of CD8+ T cells, , IMPC_IMM_153_001
68046, Resting CD4- NKT cells  - % of CD4- NKT cells, , IMPC_IMM_154_001
68047, Resting CD4+ NKT cells  - % of CD4+ NKT cells, , IMPC_IMM_155_001
68048, Resting CD4+ T helper cells  - % of CD4+ T helper cells, , IMPC_IMM_156_001
68049, Resting CD8+ T cells - % of CD8+ T cells, , IMPC_IMM_157_001
68050, Resting NK cells - % of NK cells (Panel A), , IMPC_IMM_158_001
68051, Resting Treg cells - % of Treg cells, , IMPC_IMM_159_001
68052, Resting γδ T cells - % of γδ T cells, , IMPC_IMM_160_001
68053, Treg cells - % of CD4 T cells, , IMPC_IMM_161_001
68054, Clog- events (Panel B), , IMPC_IMM_162_001
68055, FSC/SSC Singlets (Panel B), , IMPC_IMM_163_001
68056, B1a cells  - % of B cells (Panel B), , IMPC_IMM_164_001
68057, B1b cells  - % of B cells (Panel B), , IMPC_IMM_165_001
68058, CD11b-high cDC - % of conventional DC (Panel B), , IMPC_IMM_166_001
68059, CD11b-low cDC - % of conventional DC (Panel B), , IMPC_IMM_167_001
68060, CD161+ B cells - % of live leukocytes (Panel B), , IMPC_IMM_168_001
68061, Transitional 1 B cells  - % of B cells (Panel B), , IMPC_IMM_169_001
68062, Transitional 2 B cells  - % of B cells (Panel B), , IMPC_IMM_170_001
68063, CD11b- NK cells - % of NK cells (Panel B), , IMPC_IMM_171_001
68064, CD11b+ NK cells - % of NK cells (Panel B), , IMPC_IMM_172_001
68065, CD161+ B cells - % of B cells, , IMPC_IMM_173_001
68066, Follicular B cells  - % of B cells, , IMPC_IMM_174_001
68067, Ly6C+ CD11b- NK cells - % of NK cells (Panel B), , IMPC_IMM_175_001
68068, Ly6C+ CD11b+ NK cells - % of NK cells (Panel B), , IMPC_IMM_176_001
68069, Ly6C+ NKT cells - % of NKT cells (Panel B), , IMPC_IMM_177_001
68070, Marginal zone B cells  - % of B cells, , IMPC_IMM_178_001
68071, Transitional 1 Bcells  - % of B cells, , IMPC_IMM_179_001
68072, Transitional 2 B cells  - % of B cells, , IMPC_IMM_180_001
68073, T cells (Panel A) - cell count, , IMPC_IMM_181_001
68074, αβ T cells - cell count, , IMPC_IMM_182_001
68075, CD8+ T cells - cell count, , IMPC_IMM_183_001
68076, Effector CD8+ T cells - cell count, , IMPC_IMM_184_001
68077, Resting CD8+ T cells - cell count, , IMPC_IMM_185_001
68078, Naïve CD8+ T cells - cell count, , IMPC_IMM_186_001
68079, Klrg1+ CD8 T cells - cell count, , IMPC_IMM_187_001
68080, CD4 T cells - cell count, , IMPC_IMM_188_001
68081, CD4+ T helper cells - cell count, , IMPC_IMM_189_001
68082, Effector CD4+ T helper cells - cell count, , IMPC_IMM_190_001
68083, Resting CD4+ T helper cells - cell count, , IMPC_IMM_191_001
68084, Klrg1+ CD4+ T helper cells - cell count, , IMPC_IMM_192_001
68085, Treg cells - cell count, , IMPC_IMM_193_001
68086, Effector Treg cells - cell count, , IMPC_IMM_194_001
68087, Resting Treg cells - cell count, , IMPC_IMM_195_001
68088, Klrg1+ Treg cells - cell count, , IMPC_IMM_196_001
68089, γδ T cells - cell count, , IMPC_IMM_197_001
68090, Effector γδ T cells - cell count, , IMPC_IMM_198_001
68091, Resting γδ T cells - cell count, , IMPC_IMM_199_001
68092, Klrg1+ γδ T cells - cell count, , IMPC_IMM_200_001
68093, NKT cells (panel A) - cell count, , IMPC_IMM_201_001
68094, CD4+ NKT cells - cell count, , IMPC_IMM_202_001
68095, Effector CD4+ NKT cells - cell count, , IMPC_IMM_203_001
68096, Resting CD4+ NKT cells - cell count, , IMPC_IMM_204_001
68097, Klrg1+ CD4+ NKT cells - cell count, , IMPC_IMM_205_001
68098, CD4- NKT cells - cell count, , IMPC_IMM_206_001
68099, Effector CD4- NKT cells - cell count, , IMPC_IMM_207_001
68100, Resting CD4- NKT cells - cell count, , IMPC_IMM_208_001
68101, Klrg1+ CD4- NKT cells - cell count, , IMPC_IMM_209_001
68102, NK cells (Panel A) - cell count, , IMPC_IMM_210_001
68103, Effector NK cells - cell count, , IMPC_IMM_211_001
68104, Resting NK cells - cell count, , IMPC_IMM_212_001
68105, Klrg1+ NK cells - cell count, , IMPC_IMM_213_001
68106, T cells (panel B) - cell count, , IMPC_IMM_214_001
68107, NKT cells (panel B) - cell count, , IMPC_IMM_215_001
68108, Ly6C+ NKT cells - cell count, , IMPC_IMM_216_001
68109, NK cells (Panel B) - cell count, , IMPC_IMM_217_001
68110, CD11b- NK cells - cell count, , IMPC_IMM_218_001
68111, Ly6C+ CD11b- NK cells - cell count, , IMPC_IMM_219_001
68112, CD11b+ NK cells - cell count, , IMPC_IMM_220_001
68113, Ly6C+ CD11b+ NK cells - cell count, , IMPC_IMM_221_001
68114, B cells - cell count, , IMPC_IMM_222_001
68115, B1a cells - cell count, , IMPC_IMM_223_001
68116, B1b cells - cell count, , IMPC_IMM_224_001
68117, Follicular B cells - cell count, , IMPC_IMM_225_001
68118, Marginal zone B cells - cell count, , IMPC_IMM_226_001
68119, Transitional 1 B cells - cell count, , IMPC_IMM_227_001
68120, Transitional 2 B cells - cell count, , IMPC_IMM_228_001
68121, CD161+ B cells - cell count, , IMPC_IMM_229_001
68122, Conventional DC - cell count, , IMPC_IMM_230_001
68123, CD11b-low cDC - cell count, , IMPC_IMM_231_001
68124, CD11b-high cDC - cell count, , IMPC_IMM_232_001
68125, Plasmacytoid DC - cell count, , IMPC_IMM_233_001
68126, Macrophages - cell count, , IMPC_IMM_234_001
68127, Monocytes - cell count, , IMPC_IMM_235_001
68128, Granulocytes - cell count, , IMPC_IMM_236_001
68129, Eosinophils - cell count, , IMPC_IMM_237_001
68130, Panel A anti-CD5 clone, , IMPC_IMM_238_001
68131, Panel A anti-CD5 fluorochrome, , IMPC_IMM_239_001
68132, Panel A anti-CD5 RRID, , IMPC_IMM_240_001
68133, Panel A anti-CD4 clone, , IMPC_IMM_241_001
68134, Panel A anti-CD4 fluorochrome, , IMPC_IMM_242_001
68135, Panel A anti-CD4 RRID, , IMPC_IMM_243_001
68136, Panel A anti-CD44 clone, , IMPC_IMM_244_001
68137, Panel A anti-CD44 fluorochrome, , IMPC_IMM_245_001
68138, Panel A anti-CD44 RRID, , IMPC_IMM_246_001
68139, Panel A anti-CD8a clone, , IMPC_IMM_247_001
68140, Panel A anti-CD8a fluorochrome, , IMPC_IMM_248_001
68141, Panel A anti-CD8a RRID, , IMPC_IMM_249_001
68142, Panel A anti-CD25 clone, , IMPC_IMM_250_001
68143, Panel A anti-CD25 fluorochrome, , IMPC_IMM_251_001
68144, Panel A anti-CD25 RRID, , IMPC_IMM_252_001
68145, Panel A anti-CD161 clone, , IMPC_IMM_253_001
68146, Panel A anti-CD161 fluorochrome, , IMPC_IMM_254_001
68147, Panel A anti-CD161 RRID, , IMPC_IMM_255_001
68148, Panel A anti-CD62L clone, , IMPC_IMM_256_001
68149, Panel A anti-CD62L fluorochrome, , IMPC_IMM_257_001
68150, Panel A anti-CD62L RRID, , IMPC_IMM_258_001
68151, Panel A Live/Dead stain, , IMPC_IMM_259_001
68152, Panel A additional maker 1 name, , IMPC_IMM_260_001
68153, Panel A additional marker 1 clone, , IMPC_IMM_261_001
68154, Panel A additional marker 1 fluorochrome, , IMPC_IMM_262_001
68155, Panel A additional marker 1 RRID, , IMPC_IMM_263_001
68156, Panel A additional maker 2 name, , IMPC_IMM_264_001
68157, Panel A additional marker 2 clone, , IMPC_IMM_265_001
68158, Panel A additional marker 2 fluorochrome, , IMPC_IMM_266_001
68159, Panel A additional marker 2 RRID, , IMPC_IMM_267_001
68160, Panel A additional maker 3 name, , IMPC_IMM_268_001
68161, Panel A additional marker 3 clone, , IMPC_IMM_269_001
68162, Panel A additional marker 3 fluorochrome, , IMPC_IMM_270_001
68163, Panel A additional marker 3 RRID, , IMPC_IMM_271_001
68164, Panel A additional maker 4 name, , IMPC_IMM_272_001
68165, Panel A additional marker 4 clone, , IMPC_IMM_273_001
68166, Panel A additional marker 4 fluorochrome, , IMPC_IMM_274_001
68167, Panel A additional marker 4 RRID, , IMPC_IMM_275_001
68168, Panel A additional maker 5 name, , IMPC_IMM_276_001
68169, Panel A additional marker 5 clone, , IMPC_IMM_277_001
68170, Panel A additional marker 5 fluorochrome, , IMPC_IMM_278_001
68171, Panel A additional marker 5 RRID, , IMPC_IMM_279_001
68172, Panel B anti-CD5 clone, , IMPC_IMM_280_001
68173, Panel B anti-CD5 fluorochrome, , IMPC_IMM_281_001
68174, Panel B anti-CD5 RRID, , IMPC_IMM_282_001
68175, Panel B anti-Ly6G clone, , IMPC_IMM_283_001
68176, Panel B anti-Ly6G fluorochrome, , IMPC_IMM_284_001
68177, Panel B anti-Ly6G RRID, , IMPC_IMM_285_001
68178, Panel B anti-CD19 clone, , IMPC_IMM_286_001
68179, Panel B anti-CD19 fluorochrome, , IMPC_IMM_287_001
68180, Panel B anti-CD19 RRID, , IMPC_IMM_288_001
68181, Panel B anti-Ly6C clone, , IMPC_IMM_289_001
68182, Panel B anti-Ly6c fluorochrome, , IMPC_IMM_290_001
68183, Panel B anti-Ly6c RRID, , IMPC_IMM_291_001
68184, Panel B anti-CD21/35 clone, , IMPC_IMM_292_001
68185, Panel B anti-CD21/35 fluorochrome, , IMPC_IMM_293_001
68186, Panel B anti-CD21/35 RRID, , IMPC_IMM_294_001
68187, Panel B anti-CD11b clone, , IMPC_IMM_295_001
68188, Panel B anti-CD11b fluorochrome, , IMPC_IMM_296_001
68189, Panel B anti-CD11b RRID, , IMPC_IMM_297_001
68190, Panel B anti-CD11c clone, , IMPC_IMM_298_001
68191, Panel B anti-CD11c fluorochrome, , IMPC_IMM_299_001
68192, Panel B anti-CD11c RRID, , IMPC_IMM_300_001
68193, Panel B anti-CD161 clone, , IMPC_IMM_301_001
68194, Panel B anti-CD161 fluorochrome, , IMPC_IMM_302_001
68195, Panel B anti-CD161 RRID, , IMPC_IMM_303_001
68196, Panel B anti-MHCII clone, , IMPC_IMM_304_001
68197, Panel B anti-MHCII fluorochrome, , IMPC_IMM_305_001
68198, Panel B anti-MHCII RRID, , IMPC_IMM_306_001
68199, Panel B Live/Dead stain, , IMPC_IMM_307_001
68200, Panel B additional maker 1 name, , IMPC_IMM_308_001
